@relation 'arff/1train.arff-weka.filters.unsupervised.attribute.Remove-R4-12,45-49'

@attribute duration_beats numeric
@attribute pitch numeric
@attribute duration_s numeric
@attribute prev_dur_beats numeric
@attribute prev_pitch numeric
@attribute prev_dur_s numeric
@attribute interval_prev numeric
@attribute next_dur_beats numeric
@attribute next_pitch numeric
@attribute next_dur_s numeric
@attribute interval_next numeric
@attribute pitch_in_oct {0,1,2,3,4,5,6,7,8,9,10,11}
@attribute pitch_in_key {0,1,2,3,4,5,6,7,8,9,10,11}
@attribute tonic_chord_tone {0,1}
@attribute dominant_chord_tone {0,1}
@attribute prob_chord_I numeric
@attribute prob_chord_ii numeric
@attribute prob_chord_iii numeric
@attribute prob_chord_IV numeric
@attribute prob_chord_V numeric
@attribute prob_chord_vi numeric
@attribute prob_chord_vii numeric
@attribute chord {0,1,2,3,4,5,6}
@attribute pitch_in_chord {0,1,2,3,4,5,6,7,8,9,10,11}
@attribute current_chord_tone {0,1}
@attribute nar_rd numeric
@attribute nar_rr numeric
@attribute nar_id numeric
@attribute nar_cl numeric
@attribute nar_pr numeric
@attribute nar_co numeric
@attribute beat_in_measure numeric
@attribute metric_strength {0,1,2,3}
@attribute phrase_num numeric
@attribute velocity numeric

@data
1,71,0.503636,0.5,74,0.251818,-3,0.5,71,0.251818,0,11,4,1,0,1,0,1,0,0.4,0.6,0,0,4,1,0,0,1,0,3,6,0.5,0,0,46.85578
0.5,71,0.251818,1,71,0.503636,0,0.5,74,0.251818,3,11,4,1,0,1,0,1,0,0.4,0.6,0,0,4,1,0,0,0,2,0,10,1.5,0,0,48.26513
0.5,74,0.251818,0.5,71,0.251818,3,0.5,83,0.251818,9,2,7,1,1,1,0,1,0,0.4,0.6,0,0,7,1,0,0,0,1,3,6,2,2,0,46.70869
0.5,83,0.251818,0.5,74,0.251818,9,2,83,1.007272,0,11,4,1,0,1,0,1,0,0.4,0.6,0,0,4,1,0,0,0,0,9,7.8,2.5,0,0,50.68285
2,83,1.007272,0.5,83,0.251818,0,1,81,0.503636,-2,11,4,1,0,0.5,0.5,0.5,0,0.5,0.5,0.5,0,4,1,1,0,1,2,0,10,0,3,0,57.37212
1,81,0.503636,2,83,1.007272,-2,0.333333,81,0.167879,0,9,2,0,1,0.5,0.5,0.5,0,0.5,0.5,0.5,0,2,0,0,1.5,1,1,2,4.2,2,2,0,41.90972
0.333333,81,0.167879,1,81,0.503636,0,0.333333,79,0.167879,-2,9,2,0,1,0.2,0.8,0,0.8,0.2,0.8,0.2,1,0,1,0,1.5,1,1,0,10,0,3,0,57.91204
0.333333,79,0.167879,0.333333,81,0.167879,-2,0.333333,76,0.167879,-3,7,0,1,0,0.2,0.8,0,0.8,0.2,0.8,0.2,1,10,0,0,1.5,1,1,2,4.2,0.333333,0,0,69.83052
0.333333,76,0.167879,0.333333,79,0.167879,-3,1.5,76,0.755454,0,4,9,1,0,0.2,0.8,0,0.8,0.2,0.8,0.2,1,7,1,0,0,1,0,3,6,0.666667,0,0,37.61515
1.5,76,0.755454,0.333333,76,0.167879,0,0.5,76,0.251818,0,4,9,1,0,0.2,0.8,0,0.8,0.2,0.8,0.2,1,7,1,0,0,0,2,0,10,1,0,0,43.89564
0.5,76,0.251818,1.5,76,0.755454,0,1,79,0.503636,3,4,9,1,0,0.2,0.8,0,0.8,0.2,0.8,0.2,1,7,1,0,1.5,1,0,0,10,2.5,0,0,40.16383
1,79,0.503636,0.5,76,0.251818,3,0.5,76,0.251818,-3,7,0,1,0,0.6,0.4,0.4,0.4,0.4,0.6,0.2,0,0,1,0,0,0,1,3,6,3,0,0,69.28337
0.5,76,0.251818,1,79,0.503636,-3,0.5,74,0.251818,-2,4,9,1,0,0.6,0.4,0.4,0.4,0.4,0.6,0.2,0,9,0,0,1.5,1,1,3,6,1,0,0,32.56425
0.5,74,0.251818,0.5,76,0.251818,-2,0.5,71,0.251818,-3,2,7,1,1,0.6,0.4,0.4,0.4,0.4,0.6,0.2,0,7,1,0,0,1,0,2,4.2,1.5,0,0,38.00662
0.5,71,0.251818,0.5,74,0.251818,-3,0.5,69,0.251818,-2,11,4,1,0,0.6,0.4,0.4,0.4,0.4,0.6,0.2,0,4,1,0,0,1,0,3,6,2,0,0,42.46924
0.5,69,0.251818,0.5,71,0.251818,-2,1,71,0.503636,2,9,2,0,1,0.6,0.4,0.4,0.4,0.4,0.6,0.2,0,2,0,0,0,1,0,2,4.2,2.5,0,0,64.24543
1,71,0.503636,0.5,69,0.251818,2,1,71,0.503636,0,11,4,1,0,0.666667,0,0.666667,0,0,0.666667,0,0,4,1,0,1.5,1,1,2,4.2,3,0,0,77.54437
1,71,0.503636,1,71,0.503636,0,1,70,0.503636,-1,11,4,1,0,0.666667,0,0.666667,0,0,0.666667,0,0,4,1,0,1.5,1,1,0,10,1,0,0,58.39548
1,70,0.503636,1,71,0.503636,-1,1,71,0.503636,1,10,3,0,0,0.666667,0,0.666667,0,0,0.666667,0,0,3,0,0,1.5,1,1,1,1,2,0,0,58.12617
1,71,0.503636,1,70,0.503636,1,1,71,0.503636,0,11,4,1,0,0.666667,0,0.666667,0,0,0.666667,0,0,4,1,0,1.5,1,1,1,1,3,0,0,83.74981
1,71,0.503636,1,71,0.503636,0,1,70,0.503636,-1,11,4,1,0,0.666667,0,0.666667,0,0,0.666667,0,0,4,1,0,1.5,1,1,0,10,1,0,0,47.20069
1,70,0.503636,1,71,0.503636,-1,1,71,0.503636,1,10,3,0,0,0.666667,0,0.666667,0,0,0.666667,0,0,3,0,0,1.5,1,1,1,1,2,0,0,38.17111
1,71,0.503636,1,70,0.503636,1,1,71,0.503636,0,11,4,1,0,0.666667,0,0.666667,0,0,0.666667,0,0,4,1,0,1.5,1,1,1,1,3,0,0,59.49623
1,71,0.503636,1,71,0.503636,0,1,70,0.503636,-1,11,4,1,0,0.666667,0,0.666667,0,0,0.666667,0,0,4,1,0,1.5,1,1,0,10,1,0,0,39.62109
1,70,0.503636,1,71,0.503636,-1,1,71,0.503636,1,10,3,0,0,0.666667,0,0.666667,0,0,0.666667,0,0,3,0,0,1.5,1,1,1,1,2,0,0,29.46373
1,71,0.503636,1,70,0.503636,1,1,71,0.503636,0,11,4,1,0,1,0,1,0,0,1,0,0,4,1,0,1.5,1,1,1,1,3,0,0,48.26622
1,71,0.503636,1,71,0.503636,0,1,71,0.503636,0,11,4,1,0,1,0,1,0,0,1,0,0,4,1,0,1.5,1,1,0,10,1,0,0,45.86411
1,71,0.503636,1,71,0.503636,0,1,71,0.503636,0,11,4,1,0,1,0,1,0,0,1,0,0,4,1,0,1.5,1,0,0,10,2,0,0,43.23096
1,71,0.503636,1,71,0.503636,0,1,71,0.503636,0,11,4,1,0,1,0,1,0,0,1,0,0,4,1,0,1.5,1,0,0,10,3,0,0,40.22157
1,71,0.503636,1,71,0.503636,0,1,71,0.503636,0,11,4,1,0,1,0,1,0,0,1,0,0,4,1,0,1.5,1,0,0,10,1,0,0,34.55817
1,71,0.503636,1,71,0.503636,0,1,71,0.503636,0,11,4,1,0,1,0,1,0,0,1,0,0,4,1,0,1.5,1,0,0,10,2,0,0,23.47742
1,71,0.503636,1,71,0.503636,0,3,67,1.510909,?,11,4,1,0,1,0,1,0,0,1,0,0,4,1,0,1.5,1,0,0,10,3,0,0,17.39939
3,76,1.08192,?,?,?,?,2,77,0.72128,1,4,4,1,0,1,0,1,0,0,1,0,0,4,1,0,0,0,0,0,10,1,1,10,30.35113
2,77,0.72128,3,76,1.08192,1,1,79,0.36064,2,5,5,0,0,0,1,0,1,0,0,1,1,3,1,0,0,0,0,1,1,1,1,10,17.82477
1,79,0.36064,2,77,0.72128,2,2,77,0.72128,-2,7,7,1,1,0.5,0.5,0.5,0.5,0.5,0,0.5,0,7,1,0,0,1,0,2,4.2,0,3,10,46.57144
2,77,0.72128,1,79,0.36064,-2,1,79,0.36064,2,5,5,0,0,0.5,0.5,0.5,0.5,0.5,0,0.5,0,5,0,0,1.5,1,1,2,4.2,1,1,10,21.25501
1,79,0.36064,2,77,0.72128,2,2,77,0.72128,-2,7,7,1,1,0.5,0.5,0.5,0.5,0.5,0,0.5,0,7,1,0,1.5,1,1,2,4.2,0,3,10,40.86305
2,77,0.72128,1,79,0.36064,-2,1,79,0.36064,2,5,5,0,0,0.5,0.5,0.5,0.5,0.5,0,0.5,0,5,0,0,1.5,1,1,2,4.2,1,1,10,15.91065
1,79,0.36064,2,77,0.72128,2,1,77,0.36064,-2,7,7,1,1,0.5,0.5,0.5,0.5,0.5,0,0.5,0,7,1,0,1.5,1,1,2,4.2,0,3,10,27.35545
1,77,0.36064,1,79,0.36064,-2,0.75,68,0.27048,-9,5,5,0,0,0.5,0.5,0.5,0.5,0.5,0,0.5,0,5,0,0,1.5,1,1,2,4.2,1,1,10,11.66545
0.75,68,0.27048,1,77,0.36064,-9,0.25,73,0.09016,5,8,8,0,0,0,0.333333,0,0.333333,0,0,0.333333,1,6,0,0,0,0,0,9,7.8,0,3,10,10
0.25,73,0.09016,0.75,68,0.27048,5,2,77,0.72128,4,1,1,0,0,0,0.333333,0,0.333333,0,0,0.333333,1,11,0,0,0,0,2,5,8,0.75,0,0,19.3446
2,77,0.72128,0.25,73,0.09016,4,1,78,0.36064,1,5,5,0,0,0,0.333333,0,0.333333,0,0,0.333333,1,3,1,0,0,1,0,4,7.2,1,1,0,13.53831
1,78,0.36064,2,77,0.72128,1,1,79,0.36064,1,6,6,0,0,0.333333,0,0.333333,0,0.333333,0,0,0,6,0,0,0,1,0,1,1,0,3,0,14.68042
1,79,0.36064,1,78,0.36064,1,1,80,0.36064,1,7,7,1,1,0.333333,0,0.333333,0,0.333333,0,0,0,7,1,0,1.5,1,0,1,1,1,1,0,14.97469
1,80,0.36064,1,79,0.36064,1,1,81,0.36064,1,8,8,0,0,0.333333,0,0.333333,0,0.333333,0,0,0,8,0,0,1.5,1,0,1,1,2,2,0,26.03143
1,81,0.36064,1,80,0.36064,1,1,82,0.36064,1,9,9,1,0,0,0.333333,0.333333,0.333333,0.333333,0.333333,0.333333,1,7,1,0,1.5,1,0,1,1,0,3,0,29.67749
1,82,0.36064,1,81,0.36064,1,1,83,0.36064,1,10,10,0,0,0,0.333333,0.333333,0.333333,0.333333,0.333333,0.333333,1,8,0,0,1.5,1,0,1,1,1,1,0,31.61168
1,83,0.36064,1,82,0.36064,1,1,84,0.36064,1,11,11,0,1,0,0.333333,0.333333,0.333333,0.333333,0.333333,0.333333,1,9,0,0,1.5,1,0,1,1,2,2,0,43.67357
1,84,0.36064,1,83,0.36064,1,1,85,0.36064,1,0,0,1,0,0.25,0,0,0.25,0,0.25,0,0,0,1,0,1.5,1,0,1,1,0,3,0,60.87716
1,85,0.36064,1,84,0.36064,1,0.5,87,0.18032,2,1,1,0,0,0.25,0,0,0.25,0,0.25,0,0,1,0,0,1.5,1,0,1,1,1,1,0,44.88071
0.5,87,0.18032,1,85,0.36064,2,0.5,85,0.18032,-2,3,3,0,0,0.25,0,0,0.25,0,0.25,0,0,3,0,0,0,1,0,2,4.2,2,2,0,34.62648
0.5,85,0.18032,0.5,87,0.18032,-2,0.5,84,0.18032,-1,1,1,0,0,0.25,0,0,0.25,0,0.25,0,0,1,0,0,1.5,1,1,2,4.2,2.5,0,0,31.79301
0.5,84,0.18032,0.5,85,0.18032,-1,0.5,82,0.18032,-2,0,0,1,0,0.333333,0,0,0.333333,0,0.333333,0,0,0,1,0,0,1,0,1,1,0,3,0,29.59387
0.5,82,0.18032,0.5,84,0.18032,-2,2,80,0.72128,-2,10,10,0,0,0.333333,0,0,0.333333,0,0.333333,0,0,10,0,0,0,1,0,2,4.2,0.5,0,0,38.81832
2,80,0.72128,0.5,82,0.18032,-2,1,78,0.36064,-2,8,8,0,0,0.333333,0,0,0.333333,0,0.333333,0,0,8,0,0,0,1,0,2,4.2,1,1,0,33.14079
1,78,0.36064,2,80,0.72128,-2,2,77,0.72128,-1,6,6,0,0,0,0.5,0,0.5,0,0,0.5,1,4,0,0,0,1,0,2,4.2,0,3,0,46.96198
2,77,0.72128,1,78,0.36064,-1,1,78,0.36064,1,5,5,0,0,0,0.5,0,0.5,0,0,0.5,1,3,1,0,0,1,0,1,1,1,1,0,20.92838
1,78,0.36064,2,77,0.72128,1,2,77,0.72128,-1,6,6,0,0,0,0.5,0,0.5,0,0,0.5,1,4,0,0,1.5,1,1,1,1,0,3,0,51.01989
2,77,0.72128,1,78,0.36064,-1,1,78,0.36064,1,5,5,0,0,0,0.5,0,0.5,0,0,0.5,1,3,1,0,1.5,1,1,1,1,1,1,0,21.88223
1,78,0.36064,2,77,0.72128,1,6,77,2.163839,-1,6,6,0,0,0,0.5,0,0.5,0,0,0.5,1,4,0,0,1.5,1,1,1,1,0,3,0,50.03582
6,77,2.163839,1,78,0.36064,-1,2,75,0.72128,-2,5,5,0,0,0,0.5,0,0.5,0,0,0.5,1,3,1,0,1.5,1,1,1,1,1,1,0,27.40736
2,75,0.72128,6,77,2.163839,-2,1,74,0.36064,-1,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,2,4.2,1,1,0,33.70262
1,74,0.36064,2,75,0.72128,-1,3,74,1.08192,0,2,2,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,3,0,35.98863
3,74,1.08192,1,74,0.36064,0,2,80,0.72128,6,2,2,0,1,0,1,0,0,1,0,1,1,0,1,0,1.5,1,1,0,10,1,1,0,36.10464
2,80,0.72128,3,74,1.08192,6,1,79,0.36064,-1,8,8,0,0,0.5,0,0.5,0,0.5,0,0,0,8,0,0,0,0,1,6,5.8,0,3,0,45.66494
1,79,0.36064,2,80,0.72128,-1,2,75,0.72128,-4,7,7,1,1,0.5,0,0.5,0,0.5,0,0,0,7,1,0,0,0,2,1,1,2,2,0,20.75815
2,75,0.72128,1,79,0.36064,-4,1,74,0.36064,-1,3,3,0,0,0,0.5,0,0,0.5,0,0.5,1,1,0,0,0,1,0,4,7.2,0,3,0,33.85085
1,74,0.36064,2,75,0.72128,-1,2,80,0.72128,6,2,2,0,1,0,0.5,0,0,0.5,0,0.5,1,0,1,0,0,1,0,1,1,2,2,0,24.08138
2,80,0.72128,1,74,0.36064,6,1,79,0.36064,-1,8,8,0,0,0.5,0,0.5,0,0.5,0,0,0,8,0,0,0,0,1,6,5.8,0,3,0,30.86167
1,79,0.36064,2,80,0.72128,-1,2,75,0.72128,-4,7,7,1,1,0.5,0,0.5,0,0.5,0,0,0,7,1,0,0,0,2,1,1,2,2,0,13.13228
2,75,0.72128,1,79,0.36064,-4,1,74,0.36064,-1,3,3,0,0,0,0.5,0,0,0.5,0,0.5,1,1,0,0,0,1,0,4,7.2,0,3,0,19.41606
1,74,0.36064,2,75,0.72128,-1,2,75,0.72128,1,2,2,0,1,0,0.5,0,0,0.5,0,0.5,1,0,1,0,0,1,0,1,1,2,2,0,10
2,75,0.72128,1,74,0.36064,1,1,74,0.36064,-1,3,3,0,0,0,0.5,0,0,0.5,0,0.5,1,1,0,0,1.5,1,1,1,1,0,3,0,14.69556
1,74,0.36064,2,75,0.72128,-1,0.75,55,0.27048,-19,2,2,0,1,0,0.5,0,0,0.5,0,0.5,1,0,1,0,1.5,1,1,1,1,2,2,0,10
0.75,55,0.27048,1,74,0.36064,-19,0.25,60,0.09016,5,7,7,1,1,0.666667,0,0.333333,0.333333,0.333333,0.333333,0,0,7,1,0,0,0,0,19,9.2,0,3,0,45.58984
0.25,60,0.09016,0.75,55,0.27048,5,2,63,0.72128,3,0,0,1,0,0.666667,0,0.333333,0.333333,0.333333,0.333333,0,0,0,1,0,0,0,2,5,8,0.75,0,0,43.29753
2,63,0.72128,0.25,60,0.09016,3,1,65,0.36064,2,3,3,0,0,0.666667,0,0.333333,0.333333,0.333333,0.333333,0,0,3,0,0,0,1,0,3,6,1,1,0,33.45415
1,65,0.36064,2,63,0.72128,2,2,67,0.72128,2,5,5,0,0,0.5,0.5,0.5,0.5,0.5,0,0.5,0,5,0,0,0,1,0,2,4.2,0,3,0,49.09875
2,67,0.72128,1,65,0.36064,2,1,68,0.36064,1,7,7,1,1,0.5,0.5,0.5,0.5,0.5,0,0.5,0,7,1,0,0,1,0,2,4.2,1,1,0,31.35535
1,68,0.36064,2,67,0.72128,1,2,70,0.72128,2,8,8,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1,0,1,1,0,3,0,50.85515
2,70,0.72128,1,68,0.36064,2,2,75,0.72128,5,10,10,0,0,0,0,0,0,0,0,0,0,10,0,0,0,1,0,2,4.2,1,1,0,38.51742
2,75,0.72128,2,70,0.72128,5,1,74,0.36064,-1,3,3,0,0,0,0.5,0,0,0.5,0,0.5,1,1,0,0,0,1,0,5,8,0,3,0,33.9781
1,74,0.36064,2,75,0.72128,-1,1,73,0.36064,-1,2,2,0,1,0,0.5,0,0,0.5,0,0.5,1,0,1,0,0,0,2,1,1,2,2,0,30.26176
1,73,0.36064,1,74,0.36064,-1,2,72,0.72128,-1,1,1,0,0,0.5,0,0,0.5,0,0.5,0,0,1,0,0,1.5,1,0,1,1,0,3,0,27.60545
2,72,0.72128,1,73,0.36064,-1,2,77,0.72128,5,0,0,1,0,0.5,0,0,0.5,0,0.5,0,0,0,1,0,1.5,1,0,1,1,1,1,0,35.34943
2,77,0.72128,2,72,0.72128,5,1,76,0.36064,-1,5,5,0,0,0.5,0.5,0.5,0.5,0,0.5,0.5,0,5,0,0,0,0,1,5,8,0,3,0,34.66369
1,76,0.36064,2,77,0.72128,-1,1,75,0.36064,-1,4,4,1,0,0.5,0.5,0.5,0.5,0,0.5,0.5,0,4,1,0,0,0,2,1,1,2,2,0,32.91322
1,75,0.36064,1,76,0.36064,-1,2,74,0.72128,-1,3,3,0,0,0,0.5,0,0,0.5,0,0.5,1,1,0,0,1.5,1,0,1,1,0,3,0,31.35776
2,74,0.72128,1,75,0.36064,-1,2,80,0.72128,6,2,2,0,1,0,0.5,0,0,0.5,0,0.5,1,0,1,0,1.5,1,0,1,1,1,1,0,44.15267
2,80,0.72128,2,74,0.72128,6,1,79,0.36064,-1,8,8,0,0,0.5,0,0.5,0,0.5,0,0,0,8,0,0,0,0,1,6,5.8,0,3,0,51.93685
1,79,0.36064,2,80,0.72128,-1,1,78,0.36064,-1,7,7,1,1,0.5,0,0.5,0,0.5,0,0,0,7,1,0,0,0,2,1,1,2,2,0,28.70436
1,78,0.36064,1,79,0.36064,-1,1,77,0.36064,-1,6,6,0,0,0.333333,0.333333,0.333333,0.333333,0,0.333333,0.333333,0,6,0,0,1.5,1,0,1,1,0,3,0,34.3953
1,77,0.36064,1,78,0.36064,-1,1,76,0.36064,-1,5,5,0,0,0.333333,0.333333,0.333333,0.333333,0,0.333333,0.333333,0,5,0,0,1.5,1,0,1,1,1,1,0,32.11636
1,76,0.36064,1,77,0.36064,-1,1.5,75,0.54096,-1,4,4,1,0,0.333333,0.333333,0.333333,0.333333,0,0.333333,0.333333,0,4,1,0,1.5,1,0,1,1,2,2,0,50.48173
1.5,75,0.54096,1,76,0.36064,-1,0.5,74,0.18032,-1,3,3,0,0,0.333333,0.333333,0,0.333333,0.333333,0.333333,0.333333,0,3,0,0,1.5,1,0,1,1,0,3,0,43.89324
0.5,74,0.18032,1.5,75,0.54096,-1,1,72,0.36064,-2,2,2,0,1,0.333333,0.333333,0,0.333333,0.333333,0.333333,0.333333,0,2,0,0,1.5,1,0,1,1,1.5,0,0,41.63964
1,72,0.36064,0.5,74,0.18032,-2,1,71,0.36064,-1,0,0,1,0,0.333333,0.333333,0,0.333333,0.333333,0.333333,0.333333,0,0,1,0,0,1,0,2,4.2,2,2,0,23.08669
1,71,0.36064,1,72,0.36064,-1,1,72,0.36064,1,11,11,0,1,0.5,0,0.5,0.5,0.5,0.5,0.5,0,11,0,0,0,1,0,1,1,0,3,0,27.98987
1,72,0.36064,1,71,0.36064,1,1,75,0.36064,3,0,0,1,0,0.5,0,0.5,0.5,0.5,0.5,0.5,0,0,1,0,1.5,1,1,1,1,1,1,0,21.97613
1,75,0.36064,1,72,0.36064,3,1,74,0.36064,-1,3,3,0,0,0,0.5,0,0,0.5,0,0.5,1,1,0,0,0,1,0,3,6,1,1,0,47.66079
1,74,0.36064,1,75,0.36064,-1,1,75,0.36064,1,2,2,0,1,0,0.5,0,0,0.5,0,0.5,1,0,1,0,1.5,1,1,1,1,2,2,0,35.5291
1,75,0.36064,1,74,0.36064,1,1,74,0.36064,-1,3,3,0,0,0,0.5,0,0,0.5,0,0.5,1,1,0,0,1.5,1,1,1,1,1,1,0,44.70082
1,74,0.36064,1,75,0.36064,-1,1.5,80,0.54096,6,2,2,0,1,0,0.5,0,0,0.5,0,0.5,1,0,1,0,1.5,1,1,1,1,2,2,0,25.10721
1.5,80,0.54096,1,74,0.36064,6,0.5,77,0.18032,-3,8,8,0,0,0,0.5,0,0.5,0,0,0.5,1,6,0,0,0,0,1,6,5.8,1,1,0,52.9112
0.5,77,0.18032,1.5,80,0.54096,-3,0.5,74,0.18032,-3,5,5,0,0,0,0.5,0,0.5,0,0,0.5,1,3,1,0,0,0,2,3,6,2.5,0,0,33.62617
0.5,74,0.18032,0.5,77,0.18032,-3,0.5,71,0.18032,-3,2,2,0,1,0.333333,0.333333,0.333333,0.333333,0.666667,0.333333,0.666667,4,7,1,0,0,1,0,3,6,0,3,0,24.53118
0.5,71,0.18032,0.5,74,0.18032,-3,1,72,0.36064,1,11,11,0,1,0.333333,0.333333,0.333333,0.333333,0.666667,0.333333,0.666667,4,4,1,0,0,1,0,3,6,0.5,0,0,26.2075
1,72,0.36064,0.5,71,0.18032,1,3,76,1.08192,?,0,0,1,0,0.333333,0.333333,0.333333,0.333333,0.666667,0.333333,0.666667,4,5,0,0,1.5,1,1,1,1,1,1,0,25.68112
0.5,75,0.106864,?,?,?,?,0.5,77,0.106864,2,3,0,1,0,0.5,0.375,0.25,0.5,0.375,0.625,0.375,5,3,1,0,0,0,0,0,10,0,3,104,12.93738
0.5,77,0.106864,0.5,75,0.106864,2,0.5,79,0.106864,2,5,2,0,1,0.5,0.375,0.25,0.5,0.375,0.625,0.375,5,5,0,0,0,0,0,2,4.2,0.5,0,104,11.82793
0.5,79,0.106864,0.5,77,0.106864,2,0.5,75,0.106864,-4,7,4,1,0,0.5,0.375,0.25,0.5,0.375,0.625,0.375,5,7,1,0,0,1,0,2,4.2,1,1,0,16.86953
0.5,75,0.106864,0.5,79,0.106864,-4,0.5,77,0.106864,2,3,0,1,0,0.5,0.375,0.25,0.5,0.375,0.625,0.375,5,3,1,0,1.5,1,1,4,7.2,1.5,0,0,13.43233
0.5,77,0.106864,0.5,75,0.106864,2,0.5,74,0.106864,-3,5,2,0,1,0.5,0.375,0.25,0.5,0.375,0.625,0.375,5,5,0,0,1.5,1,1,2,4.2,2,2,0,13.70592
0.5,74,0.106864,0.5,77,0.106864,-3,0.5,75,0.106864,1,2,11,0,1,0.5,0.375,0.25,0.5,0.375,0.625,0.375,5,2,0,0,1.5,1,1,3,6,2.5,0,0,11.22576
0.5,75,0.106864,0.5,74,0.106864,1,0.5,72,0.106864,-3,3,0,1,0,0.5,0.375,0.25,0.5,0.375,0.625,0.375,5,3,1,0,1.5,1,1,1,1,3,1,0,24.25008
0.5,72,0.106864,0.5,75,0.106864,-3,0.5,74,0.106864,2,0,9,1,0,0.5,0.375,0.25,0.5,0.375,0.625,0.375,5,0,1,0,1.5,1,1,3,6,3.5,0,0,14.48329
0.5,74,0.106864,0.5,72,0.106864,2,1,74,0.213727,0,2,11,0,1,0.222222,0.222222,0.444444,0.333333,0.444444,0.333333,0.333333,2,7,1,0,1.5,1,1,2,4.2,0.75,0,0,14.69812
1,74,0.213727,0.5,74,0.106864,0,0.5,72,0.106864,-2,2,11,0,1,0.222222,0.222222,0.444444,0.333333,0.444444,0.333333,0.333333,2,7,1,0,1.5,1,1,0,10,0,3,0,18.60969
0.5,72,0.106864,1,74,0.213727,-2,0.5,70,0.106864,-2,0,9,1,0,0.222222,0.222222,0.444444,0.333333,0.444444,0.333333,0.333333,2,5,0,0,1.5,1,1,2,4.2,1,1,0,14.39447
0.5,70,0.106864,0.5,72,0.106864,-2,0.5,72,0.106864,2,10,7,1,1,0.222222,0.222222,0.444444,0.333333,0.444444,0.333333,0.333333,2,3,1,0,0,1,0,2,4.2,1.5,0,0,15.21875
0.5,72,0.106864,0.5,70,0.106864,2,0.5,74,0.106864,2,0,9,1,0,0.222222,0.222222,0.444444,0.333333,0.444444,0.333333,0.333333,2,5,0,0,1.5,1,1,2,4.2,2,2,0,10.35097
0.5,74,0.106864,0.5,72,0.106864,2,0.5,75,0.106864,1,2,11,0,1,0.222222,0.222222,0.444444,0.333333,0.444444,0.333333,0.333333,2,7,1,0,0,1,0,2,4.2,2.5,0,0,11.06062
0.5,75,0.106864,0.5,74,0.106864,1,0.5,76,0.106864,1,3,0,1,0,0.222222,0.222222,0.444444,0.333333,0.444444,0.333333,0.333333,2,8,0,0,0,1,0,1,1,3,1,0,10
0.5,76,0.106864,0.5,75,0.106864,1,0.5,71,0.106864,-5,4,1,0,0,0.222222,0.222222,0.444444,0.333333,0.444444,0.333333,0.333333,2,9,0,0,1.5,1,0,1,1,3.5,0,0,24.87184
0.5,71,0.106864,0.5,76,0.106864,-5,0.5,78,0.106864,7,11,8,0,0,0.222222,0.222222,0.444444,0.333333,0.444444,0.333333,0.333333,2,4,0,0,0,0,1,5,8,0.5,0,0,16.39649
0.5,78,0.106864,0.5,71,0.106864,7,1,79,0.213727,1,6,3,0,0,0.75,0,0.75,0,0,0.75,0,0,3,0,0,1.5,1,1,7,9.2,0.5,0,0,31.71872
1,79,0.213727,0.5,78,0.106864,1,1,79,0.213727,0,7,4,1,0,0.75,0,0.75,0,0,0.75,0,0,4,1,-1,0,1,1,1,1,1,1,0,13.07437
1,79,0.213727,1,79,0.213727,0,1,79,0.213727,0,7,4,1,0,0.75,0,0.75,0,0,0.75,0,0,4,1,0,1.5,1,1,0,10,2,2,0,31.78264
1,79,0.213727,1,79,0.213727,0,1,79,0.213727,0,7,4,1,0,0.75,0,0.75,0,0,0.75,0,0,4,1,0,1.5,1,0,0,10,3,1,0,37.90676
1,79,0.213727,1,79,0.213727,0,3,79,0.641182,0,7,4,1,0,1,0,1,0,0,1,0,0,4,1,0,1.5,1,0,0,10,0,3,0,52.91054
3,79,0.641182,1,79,0.213727,0,0.5,75,0.106864,-4,7,4,1,0,1,0,1,0,0,1,0,0,4,1,0,1.5,1,0,0,10,1,1,0,63.88217
0.5,75,0.106864,3,79,0.641182,-4,0.5,77,0.106864,2,3,0,1,0,0.5,0.375,0.25,0.5,0.375,0.625,0.375,5,3,1,0,0,0,1,4,7.2,0,3,0,17.8816
0.5,77,0.106864,0.5,75,0.106864,2,0.5,79,0.106864,2,5,2,0,1,0.5,0.375,0.25,0.5,0.375,0.625,0.375,5,5,0,0,1.5,1,1,2,4.2,0.5,0,0,10
0.5,79,0.106864,0.5,77,0.106864,2,0.5,75,0.106864,-4,7,4,1,0,0.5,0.375,0.25,0.5,0.375,0.625,0.375,5,7,1,0,0,1,0,2,4.2,1,1,0,20.59336
0.5,75,0.106864,0.5,79,0.106864,-4,0.5,77,0.106864,2,3,0,1,0,0.5,0.375,0.25,0.5,0.375,0.625,0.375,5,3,1,0,1.5,1,1,4,7.2,1.5,0,0,10.91367
0.5,77,0.106864,0.5,75,0.106864,2,0.5,74,0.106864,-3,5,2,0,1,0.5,0.375,0.25,0.5,0.375,0.625,0.375,5,5,0,0,1.5,1,1,2,4.2,2,2,0,13.3577
